time_date,sampleID,habitat,genus,species,site,PAMID,replicate,PAR,F,Fm
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,503,282,340
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,801,274,310
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,1409,264,281
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,0,225,818
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,61,448,744
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,91,419,661
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,126,394,597
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,214,408,546
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,320,406,500
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,503,402,460
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,801,393,426
24/09/2019,C82,cryptic,Acropora,Acropora cf anthocercis,avarua_east,163,2,1409,379,393
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,0,195,602
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,61,329,551
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,91,307,495
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,126,291,449
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,214,292,401
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,320,280,355
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,503,275,323
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,801,261,291
24/09/2019,E82,exposed,Acropora,Acropora cf anthocercis,avarua_east,164,2,1409,249,263
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,0,412,1523
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,61,915,1420
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,91,882,1252
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,126,829,1126
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,214,844,1026
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,320,828,940
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,503,807,872
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,801,778,813
24/09/2019,C83,cryptic,Acropora,Acropora cf anthocercis,avarua_east,165,3,1409,743,758
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,0,176,554
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,61,296,530
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,91,282,483
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,126,271,439
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,214,279,392
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,320,273,353
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,503,265,314
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,801,252,281
24/09/2019,E83,exposed,Acropora,Acropora cf anthocercis,avarua_east,166,3,1409,238,253
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,0,248,932
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,61,527,866
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,91,498,759
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,126,468,673
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,214,477,605
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,320,466,550
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,503,449,499
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,801,424,453
24/09/2019,C84,cryptic,Acropora,Acropora cf anthocercis,avarua_east,167,4,1409,407,420
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,0,207,666
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,61,301,536
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,91,258,440
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,126,231,378
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,214,232,331
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,320,224,295
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,503,227,274
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,801,237,268
24/09/2019,E84,exposed,Acropora,Acropora cf anthocercis,avarua_east,168,4,1409,244,261
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,0,249,918
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,61,489,832
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,91,463,725
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,126,429,644
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,214,443,585
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,320,440,533
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,503,435,490
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,801,422,454
24/09/2019,C85,cryptic,Acropora,Acropora cf anthocercis,avarua_east,169,5,1409,407,421
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,0,250,812
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,61,456,759
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,91,419,667
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,126,391,601
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,214,402,547
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,320,397,497
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,503,391,453
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,801,377,413
24/09/2019,E85,exposed,Acropora,Acropora cf anthocercis,avarua_east,170,5,1409,360,376
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,0,344,1400
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,61,834,1315
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,91,799,1175
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,126,750,1055
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,214,767,957
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,320,755,872
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,503,733,801
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,801,704,742
24/09/2019,C86,cryptic,Acropora,Acropora hyacinthus,avarua_east,171,1,1409,665,680
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,0,173,531
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,61,269,503
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,91,238,442
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,126,216,388
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,214,217,348
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,320,218,309
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,503,216,274
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,801,208,242
24/09/2019,E86,exposed,Acropora,Acropora hyacinthus,avarua_east,172,1,1409,195,212
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,0,281,1141
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,61,571,1086
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,91,531,943
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,126,483,824
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,214,502,736
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,320,505,661
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,503,501,598
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,801,485,542
24/09/2019,C87,cryptic,Acropora,Acropora hyacinthus,avarua_east,173,2,1409,465,491
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,0,269,809
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,61,437,743
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,91,368,627
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,126,320,538
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,214,317,481
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,320,310,426
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,503,302,379
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,801,289,338
24/09/2019,E87,exposed,Acropora,Acropora hyacinthus,avarua_east,174,2,1409,272,297
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,0,264,1044
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,61,501,960
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,91,483,868
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,126,467,789
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,214,507,722
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,320,516,658
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,503,517,599
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,801,500,546
24/09/2019,C88,cryptic,Acropora,Acropora hyacinthus,avarua_east,175,3,1409,477,498
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,0,214,674
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,61,328,650
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,91,309,592
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,126,293,536
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,214,307,487
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,320,309,438
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,503,309,391
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,801,298,348
24/09/2019,E88,exposed,Acropora,Acropora hyacinthus,avarua_east,176,3,1409,283,308
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,0,162,594
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,61,341,552
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,91,326,495
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,126,307,445
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,214,320,404
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,320,315,370
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,503,308,341
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,801,295,315
24/09/2019,C89,cryptic,Acropora,Acropora hyacinthus,avarua_east,177,4,1409,281,289
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,0,153,483
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,61,269,459
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,91,247,412
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,126,230,373
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,214,240,341
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,320,240,311
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,503,240,285
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,801,235,261
24/09/2019,E89,exposed,Acropora,Acropora hyacinthus,avarua_east,178,4,1409,224,235
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,0,221,894
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,61,478,818
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,91,450,721
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,126,420,646
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,214,443,588
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,320,443,537
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,503,439,497
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,801,427,459
24/09/2019,C90,cryptic,Acropora,Acropora hyacinthus,avarua_east,179,5,1409,410,424
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,0,199,657
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,61,352,597
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,91,321,522
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,126,289,455
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,214,292,404
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,320,283,358
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,503,274,321
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,801,260,285
24/09/2019,E90,exposed,Acropora,Acropora hyacinthus,avarua_east,180,5,1409,245,257
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,0,459,1508
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,61,886,1474
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,91,827,1524
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,126,960,1444
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,214,1045,1377
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,320,1083,1318
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,503,1110,1261
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,801,1111,1202
25/09/2019,C91,cryptic,Pavona,Pavona duerdeni,avarua_harbour,181,1,1409,1092,1135
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,0,473,1193
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,61,787,1114
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,91,765,1062
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,126,764,1011
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,214,796,954
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,320,789,899
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,503,774,841
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,801,741,780
25/09/2019,E91,exposed,Pavona,Pavona duerdeni,avarua_harbour,182,1,1409,699,716
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,0,479,1721
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,61,1175,1702
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,91,1186,1670
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,126,1238,1624
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,214,1347,1573
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,320,1368,1517
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,503,1383,1467
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,801,1368,1414
25/09/2019,C92,cryptic,Pavona,Pavona duerdeni,avarua_harbour,183,2,1409,1321,1339
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,0,241,788
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,61,351,776
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,91,358,762
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,126,376,741
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,214,424,704
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,320,449,656
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,503,465,598
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,801,463,542
25/09/2019,E92,exposed,Pavona,Pavona duerdeni,avarua_harbour,184,2,1409,449,490
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,0,455,1404
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,61,740,1395
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,91,738,1375
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,126,796,1363
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,214,930,1350
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,320,1032,1337
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,503,1114,1314
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,801,1158,1280
25/09/2019,C93,cryptic,Pavona,Pavona duerdeni,avarua_harbour,185,3,1409,1168,1222
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,0,269,724
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,61,398,752
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,91,383,740
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,126,419,750
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,214,485,744
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,320,535,731
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,503,577,705
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,801,594,675
25/09/2019,E93,exposed,Pavona,Pavona duerdeni,avarua_harbour,186,3,1409,594,635
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,0,492,1649
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,61,1132,1604
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,91,1145,1585
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,126,1204,1563
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,214,1320,1542
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,320,1370,1516
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,503,1400,1482
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,801,1395,1438
25/09/2019,C94,cryptic,Pavona,Pavona duerdeni,avarua_harbour,187,4,1409,1351,1367
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,0,507,1466
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,61,831,1463
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,91,840,1468
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,126,872,1428
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,214,957,1368
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,320,1008,1301
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,503,1035,1225
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,801,1028,1143
25/09/2019,E94,exposed,Pavona,Pavona duerdeni,avarua_harbour,188,4,1409,994,1050
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,0,502,1590
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,61,902,1445
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,91,901,1412
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,126,949,1394
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,214,1065,1373
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,320,1137,1345
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,503,1186,1314
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,801,1198,1270
25/09/2019,C95,cryptic,Pavona,Pavona duerdeni,avarua_harbour,189,5,1409,1175,1206
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,0,452,1345
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,61,794,1393
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,91,793,1396
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,126,827,1361
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,214,909,1306
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,320,955,1244
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,503,986,1175
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,801,983,1101
25/09/2019,E95,exposed,Pavona,Pavona duerdeni,avarua_harbour,190,5,1409,954,1013
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,0,375,1257
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,61,670,1218
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,91,636,1105
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,126,635,999
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,214,655,910
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,320,653,837
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,503,651,769
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,801,636,706
25/09/2019,C96,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,191,1,1409,616,649
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,0,267,838
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,61,422,819
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,91,401,744
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,126,393,672
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,214,402,610
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,320,398,551
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,503,398,500
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,801,390,455
25/09/2019,E96,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,192,1,1409,379,412
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,0,387,1464
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,61,850,1395
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,91,857,1284
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,126,860,1185
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,214,897,1106
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,320,894,1029
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,503,882,962
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,801,856,898
25/09/2019,C97,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,193,2,1409,818,834
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,0,167,537
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,61,293,498
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,91,253,413
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,126,228,353
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,214,227,306
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,320,215,267
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,503,207,238
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,801,195,214
25/09/2019,E97,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,194,2,1409,184,191
